item_seq,product_name,search_name,ingredients,maker,image,interaction_text
199000568,프로트린정(나프록센나트륨),프로트린,나프록센나트륨,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlGSH7jtT7,"다른 비스테로이드성 소염진통제 및 나프록센 유도체, 아스피린, 고용량의 메토트렉세이트와 함께 복용하지 마십시오. 히단토인계 항간질제, 설파제, 설포닐요소계 혈당강하제, 프로프라놀롤 및 다른 -차단제, ACE 저해제(억제제)(캅토프릴 등), 루프계 이뇨제 및 티아지드계 이뇨제, 프로베네시드, 리튬, 저용량 메토트렉세이트, 쿠마린계 항응혈제(혈액응고저지제)(와파린 등), 지도부딘, 뉴퀴놀론계 항생물질(에녹사신 등)과 함께 복용 시 의사 또는 약사와 상의하십시오."
199000583,청나점안액,청나,,(주)바이넥스,,
199000708,씨이멕스연질캡슐,씨이멕스,,동화약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154653000721000007,"에스트로겐을 포함한 경구용 피임제, 정주용 지질제와 함께 사용 시 의사 또는 약사와 상의하십시오."
199000939,샤젠캡슐(니푸록사지드),샤젠,니푸록사지드,태극제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N7WiIONx65,"설사 중 생야채, 과일, 녹색채소, 매운 음식과 얼린 음식 및 음료를 피하고 가능한 익힌 음식(고기, 쌀)을 섭취하십시오."
199001012,보령아스트릭스캡슐100밀리그람(아스피린),보령아스트릭스캡슐100밀리그람,아스피린,(주)보령,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599017940000101,"다른 비스테로이드성 소염진통제 및 살리실산 제제, 고용량 메토트렉세이트와 함께 사용하지 마십시오. 항응고제, 혈전용해제/다른 혈소판응집억제제, 지혈제, 당뇨병치료제(인슐린제제, 톨부타미드 등), 요산배설촉진제(벤즈브로마론, 프로베네시드), 리튬제제, 선택적 세포토닌 재흡수 억제제, 디곡신, 전신 작용 부신피질호르몬 제제(애디슨병 대체요법용 히드로코티손 제외), 안지오텐신 전환 효소 억제제, 발프로산, 알칼리제제(예: 탄산수소나트륨, 탄산마그네슘)와 함께 복용 시 의사 또는 약사와 상의하십시오. 알코올과 병용 투여 시 위장관 점막 손상이 증가하고 출혈시간이 연장될 수 있습니다."
199001080,뮤코스텐캡슐100밀리그램(아세틸시스테인),뮤코스텐,아세틸시스테인,(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZYg,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜), 항생물질, 테트라사이클린, 에리트로마이신, 브롬헥신 등과 함께 복용하는 경우 의사 또는 약사와 상의하십시오."
199001232,원알파정(알파칼시돌),원알파,알파칼시돌,일성아이에스(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OohpG543DF,"이 약을 복용하는 동안 마그네슘 함유제제, 비타민 D와 그 유도체, 칼슘 함유제제 또는 티아지드계 이뇨제를 복용하지 마십시오.디기탈리스, 콜레스티라민 같은 수지나 사하제인 미네랄 오일, 페니토인과 글루코코르티코이드, 콜레스티폴, 수크랄페이트 또는 알루미늄이 다량 함유된 제산제, 에스트로겐(에티닐에스트라디올, 노르에티스테론), 바르비탈계 약물 또는 항전간제를 복용 중인 환자는 의사 또는 약사와 상의하십시오."
199001505,쎄레톱씨연질캡슐,쎄레톱씨,,대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147808513704500139,"이 약을 복용하는 동안 인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제와 함께 복용하지 마십시오. 에스트로겐을 포함한 경구용 피임제, 항알도스테론제, 트리암테렌과 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
199001559,말레부틴정(트리메부틴말레산염),말레부틴,트리메부틴말레산염,하이플생명과학(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427718028200131,
199002022,복합엘씨500연질캡슐(수출명:MEGA-NAMIC)(수출용),복합엘씨500,,구주제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955087400300006,
199100156,메노바크림(아시클로버),메노바,아시클로버,동광제약(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199100565,진녹천액,진녹천,,제일헬스사이언스(주),,
199100626,튜란트캡슐200밀리그램(아세틸시스테인),튜란트,아세틸시스테인,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckRW,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)와 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오."
199100632,튜란트캡슐100밀리그램(아세틸시스테인),튜란트,아세틸시스테인,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcFYCJIxzr,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜), 항생물질, 테트라사이클린, 에리트로마이신, 브롬헥신 등과 함께 복용하는 경우 의사 또는 약사와 상의하십시오."
199100976,안국겐타마이신황산염크림,안국겐타마이신황산염,,안국약품(주),,
199100705,어린이알리펜시럽(이부프로펜)(수출명:이부돌시럽),어린이알리펜,,대우제약(주),,"항암요법으로 고용량 메토트렉세이트를 투여중인 환자, 다른 비스테로이드성 소염진통제와 함께 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 저용량 아스피린, ACE 저해제 복용자, 리튬, 푸로세미드 및 티아지드계 이뇨제, 저용량 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제를 복용하는 환자는 의사 또는 약사와 상의하십시오."
199100989,보송크림(프레드니솔론발레로아세테이트),보송,프레드니솔론발레로아세테이트,안국약품(주),,
199100996,메카인정,메카인,,태극제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151689487764000171,"다른 진토제, 감기약, 해열진통제, 항히스타민제, 진정제, 진해거담제, 위장진통·진경제 등과 함께 복용하지 마십시오.복용 중에는 알코올성 음료를 피하십시오."
199101003,"도미나크림(히드로퀴논)(수출명:폴리퀸포르테4%크림,DarkfreeCream4%,태극도미나크림)",도미나,,태극제약(주),,
199101004,하르델연고,하르델,,태극제약(주),,
199101134,알드린현탁액(알마게이트),알드린,알마게이트,일양약품(주),,"이 약을 복용하는 동안 테트라사이클린계 항생제는 복용하지 마십시오.이 약을 복용하기 전에 비스테로이드소염(항염)진통제, 궤양치료제, 디기탈리스 제제, 클로르프로마진, 란소프라졸, 프레드니솔론, 페니실린, 퀴놀론, 철(Fe)염 제제, 살리실산염을 복용하는 환자는 의사 또는 약사와 상의하십시오."
199101135,스파맥정,스파맥,,일양약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333333086500004,"다른 해열진통제, 감기약, 진정제와 함께 복용하지 마십시오. 바르비탈계 약물, 삼환계 항우울제 및 알코올, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중 음주하지 마십시오."
199101745,고려아시클로버크림(아시클로버)(수출명:바이락스크림(VIRAXCream)이노바이락스5%크림(INNOVIRAX5%Cream),고려아시클로버크림이노바이락스,INNOVIRAX5%Cream,고려제약(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199101970,크레닉정125밀리그람(클로닉신리시네이트),크레닉정125밀리그람,클로닉신리시네이트,하이플생명과학(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1aRA,"이 약을 복용하는 동안 다른 비스테로이드성 소염진통제, ACE 억제제 또는 안지오텐신Ⅱ 수용체 길항제, 아스피린, 이뇨제, 리튬, 메토트렉세이트, 쿠마린계 항응고제(와파린 등), 시클로스포린 및 타크로리무스, 항혈소판제 및 선택적 세로토닌 재흡수 억제제(SSRI), 코르티코스테로이드를 함께 복용하지 마십시오. 이 약을 복용하기 전에 미소프로스톨 등으로 소화성궤양 치료를 병행하고 있는 환자는 의사 또는 약사와 상의하십시오."
199101996,에크로바크림(아시클로버),에크로바,아시클로버,경동제약(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199102030,팜젠암브록솔염산염시럽,팜젠암브록솔염산염,,(주)팜젠사이언스,,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생물질과 함께 복용 시 의사 또는 약사와 상의하십시오."
199102142,복합써스펜좌약,복합써스펜좌약,,한미약품(주),,"아세트아미노펜을 포함하는 다른 제품, 다른 소염진통제, 다른 해열진통제와 함께 사용하지 마십시오. 바르비탈계 약물, 삼환계 항우울제, 알코올, 리튬, 티아지드계 이뇨제, 레보도파와 함께 사용 시 의사 또는 약사와 상의하십시오."
199102092,다이야펜정400밀리그램(이부프로펜),다이야펜,이부프로펜,미래바이오제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427567771100173,"다른 비스테로이드성 소염진통제, 저용량 아스피린, 고용량의 메토트렉세이트와 함께 복용하지 마십시오. ACE 저해제, 리튬, 푸로세미드 및 티아지드계 이뇨제, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199102270,말릭스정(트리메부틴말레산염),말릭스,트리메부틴말레산염,(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N8nQbYPpro,
199102275,포린피아정(독시라민숙신산염),포린피아,독시라민숙신산염,(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoWQ,"이 약을 복용하는 동안 이미프라민계 항우울약, 항파킨슨제, 디소피라미드와 함께 복용하지 마십시오. 복용 중에는 음주하지 마십시오."
199102276,파비스암브록솔염산염정,파비스암브록솔염산염,,(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N0_7a4Vsl3,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199102581,사노바스프레이(리도카인)(수출명:노보틱스스프레이(NOVOTIXSpray)),사노바스프레이,,명문제약(주),,
199102384,세록센정(나프록센나트륨),세록센,나프록센나트륨,영풍제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032514179900007,"다른 비스테로이드성 소염진통제 및 나프록센 유도체, 아스피린, 고용량의 메토트렉세이트와 함께 복용하지 마십시오. 히단토인계 항간질제, 설파제, 설포닐요소계 혈당강하제, 프로프라놀롤 및 다른 -차단제, ACE 저해제(억제제)(캅토프릴 등), 루프계 이뇨제 및 티아지드계 이뇨제, 프로베네시드, 리튬, 저용량 메토트렉세이트, 쿠마린계 항응혈제(혈액응고저지제)(와파린 등), 지도부딘, 뉴퀴놀론계 항생물질(에녹사신 등)과 함께 복용 시 의사 또는 약사와 상의하십시오."
199102741,"비펜카타플라스마(플루르비프로펜)(수출명(싱가폴,말레이지아,태국):아쿠스탑카타플라스마)",비펜카타플라스마,,(주)녹십자,,
199103295,한생액,한생,,현대약품(주),,"다른 진해거담제, 감기약, 항히스타민제, 진정제, 알코올 등과 함께 복용하지 마십시오.칼륨함유제제, 감초함유제제, 글리시리진산 혹은 그 염류 함유제제, 루프계 이뇨제(푸로세미드, 에타크린산) 또는 티아지드계 이뇨제(트리클로르메티아지드)와 함께 복용 시 의사 또는 약사와 상의하십시오."
199200308,중외관류용멸균증류수,중외관류용멸균증류수,,제이더블유중외제약(주),,
199200354,스피자임정,스피자임,,(주)에이프로젠바이오로직스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NCPBl3FiPF,
199200475,누코미트캡슐200밀리그램(아세틸시스테인),누코미트,아세틸시스테인,(주)셀트리온제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSWzHKsv_D,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)와 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오."
199200793,유그린크림(우레아),유그린,우레아,동성제약(주),,"코르티코이드, 디트라놀, 5-플루오로우라실을 함께 사용 시 의사 또는 약사와 상의하십시오."
199201048,스파탐캡슐200밀리그램(아세틸시스테인),스파탐,아세틸시스테인,명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oo7XeTdj_V,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)와 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오."
199201049,모아칼연질캡슐,모아칼,,명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150955087400400069,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제와 함께 복용하지 마십시오. 강심배당체, 항알도스테론제, 트리암테렌, 정주용 지질제와 함께 사용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
199201106,알드린정(알마게이트),알드린,알마게이트,일양약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PdlZWhD6PV,"이 약을 복용하는 동안 테트라사이클린계 항생제는 복용하지 마십시오.이 약을 복용하기 전에 비스테로이드소염(항염)진통제, 궤양치료제, 디기탈리스 제제, 클로르프로마진, 란소프라졸, 프레드니솔론, 페니실린, 퀴놀론, 철(Fe)염 제제, 살리실산염을 복용하는 환자는 의사 또는 약사와 상의하십시오."
199201154,토파제정,토파제,,(주)메디카코리아,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OVXbyMiCBt,다른 정주용 지질제와 함께 복용 시 의사 또는 약사와 상의하십시오.
199201236,물린디액,물린디,,신신제약(주),,
199201508,판티라제정(수출명:판티라스-케이정)(수출용),판티라제,,대원제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1b6B,다른 약물을 복용하고 있는 사람은 의사 또는 약사와 상의하십시오.
199201633,바이놀크림(아시클로버),바이놀,아시클로버,부광약품(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199201802,코모졸크림(케토코나졸)(수출명:NAZOL),코모졸,,대화제약(주),,"동종의 항진균제(미코나졸, 에코나졸, 이소코나졸 등)와 함께 사용 시 의사 또는 약사와 상의하십시오."
199201803,케바논겔(케토프로펜),케바논,케토프로펜,대화제약(주),,
199202053,신일아시클로버크림(수출명:PytumeCream),신일아시클로버,,신일제약(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199202073,나졸액(케토코나졸),나졸,케토코나졸,한미약품(주),,"동종의 항진균제(미코나졸, 에코나졸, 이소코나졸 등)와 함께 사용 시 의사 또는 약사와 상의하십시오."
199202075,메디락-베베산,메디락-베베,,한미약품(주),,
199202241,미모나크림(우레아),미모나,우레아,(주)씨엠지제약,,"코르티코이드, 디트라놀, 5-플루오로우라실을 함께 사용 시 의사 또는 약사와 상의하십시오."
199202273,에바치온캡슐(글루타티온),에바치온,글루타티온,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577167067000087,
199202281,조아디오스민캡슐,조아디오스민,,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NWXhq8Y5Uv,
199202640,후시메드연고(퓨시드산나트륨),후시메드,퓨시드산나트륨,(주)녹십자,,
199203513,훼마틴캡슐,훼마틴,,조아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6ILW,"인산염, 칼슘염, 경구용테트라사이클린계 항생제, 제산제와 함께 복용하지 마십시오. 항알도스테론제, 트리암테렌, 퀴놀론계, 페니실라민, 콜레스티라민, 췌장엑스 및 비타민 E와 같은 물질, 디포스폰산 염류, 티록신, 세프디니르 제제, 아스코르브산(비타민 C) 200 ㎎ 이상과 함께 복용 시 의사 또는 약사와 상의하십시오. 녹차, 홍차 등 탄닌을 함유하는 차 및 우유·유제품은 복용 중, 복용 전후에는 피하십시오."
199300117,복합마데카솔연고(수출명:복합리포솔연고),복합마데카솔,,동국제약(주),,
199300217,종근당알벤다졸정,종근당알벤다졸,,(주)종근당,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F65Kn,"이 약을 복용하는 동안 테오필린, 시메티딘, 프라지콴텔, 덱사메타손, 리토나비르, 페니토인, 카르바마제핀, 페노바르비탈을 함께 복용하지 마십시오."
199300228,젤콤현탁액(플루벤다졸),젤콤,플루벤다졸,(주)종근당,,
199300356,케토톱플라스타(케토프로펜)(싱가폴수출명 : Ketotop Pain Relief Plaster 30mg),케토톱플라스타,,(주)한독,,
199300224,베비잘시럽(이부프로펜),베비잘,이부프로펜,(주)종근당,,"항암요법으로 고용량 메토트렉세이트를 투여중인 환자, 다른 비스테로이드성 소염진통제와 함께 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 저용량 아스피린, ACE 저해제 복용자, 리튬, 푸로세미드 및 티아지드계 이뇨제, 저용량 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제를 복용하는 환자는 의사 또는 약사와 상의하십시오."
199300273,멕시롱액(돔페리돈),멕시롱,돔페리돈,동아제약(주),,"강력한 CYP3A4 저해제(플루코나졸, 이트라코나졸, 케토코나졸, 보리코나졸, 클래리트로마이신, 에리트로마이신, 텔리트로마이신, 암프레나비르, 아타자나비르, 포삼프레나비르, 인디나비르, 넬피나비르, 리토나비르, 사퀴나비르), QTc와 같은 심장전도 간격을 지연시키는 약물(디소피라미드, 퀴니딘, 아미오다론, 드로네다론, 소타롤, 도페틸리드, 이부틸리드, 할로페리돌, 피모지드, 설틴돌, 시탈로프람, 에시탈로프람, 레보플록사신, 목시플록사신, 에리트로마이신, 스피라마이신, 펜타미딘, 할로판트린, 루메판트린, 돌라세트론, 시사프라이드, 프루칼로프라이드, 메퀴타진, 미졸라스틴, 토레미펜, 반데타닙, 빈카민, 베프리딜, 디페마닐, 메타돈 등)고 함께 복용하지 마십시오. 페노티아진계 제제(프로클로르페라진, 클로르프로마진, 티에틸페라진 등), 부티로페논계 제제(할로페리돌 등), 라우올피아 알칼로이드 제제(레세르핀 등), 디기탈리스제제, 항콜린제(부틸스코폴라민브롬화물, 티퀴쥼브롬화물, 티메피듐브롬화물 등), 도파민효능약(브로모크립틴, 레보도파), 제산제, 위산분비억제제, 항무스카린 약물과 아편양 진통제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199300583,실그린크림(클로르헥시딘글루콘산염액),실그린,클로르헥시딘글루콘산염액,(주)퍼슨,,"혈청, 농 등의 유기물질, 비누류는 이 약의 살균작용을 약화시키므로 충분히 씻어 제거한 후 사용하십시오."
199300758,트라몰정160밀리그람(아세트아미노펜),트라몰정160밀리그람,아세트아미노펜,코오롱제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oikd3yeYoj,"아세트아미노펜을 포함하는 다른 제품, 바르비탈계 약물, 삼환계 항우울제, 알코올과 함께 복용하지 마십시오. 와파린, 리튬, 티아지드계 이뇨제, 다른 소염진통제, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오."
199300928,아세락캅셀200밀리그람(아세틸시스테인),아세락캅셀200밀리그람,아세틸시스테인,동성제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151317968049000047,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)와 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오."
199300891,세토펜정(아세트아미노펜),세토펜,아세트아미노펜,삼아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Os35onWpyg,"아세트아미노펜을 포함하는 다른 제품, 바르비탈계 약물, 삼환계 항우울제, 알코올과 함께 복용하지 마십시오. 와파린, 리튬, 티아지드계 이뇨제, 다른 소염진통제, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오."
199300981,이지롱내복액,이지롱내복,,(주)에이프로젠바이오로직스,,"다른 진토제, 감기약, 해열진통제, 항히스타민제, 진정제, 진해거담제와 함께 복용하지 마십시오.복용 중에는 알코올성 음료를 피하십시오."
199300892,세토펜정80밀리그램(아세트아미노펜),세토펜,아세트아미노펜,삼아제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Os35onWpyz,"다른 소염진통제, 아세트아미노펜을 포함하는 다른 제품, 바르비탈계 약물, 삼환계 항우울제와 함께 복용하지 마십시오. 와파린, 리튬, 티아지드계 이뇨제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199301081,태극아시클로버크림,태극아시클로버,,태극제약(주),,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199301086,태극케토코나졸크림,태극케토코나졸,,태극제약(주),,"동종의 항진균제(미코나졸, 에코나졸, 이소코나졸 등)와 함께 사용 시 의사 또는 약사와 상의하십시오."
199301091,파티겔정(알마게이트),파티,알마게이트,태극제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pp5dG0Sv5-,"테트라사이클린계 항생제와 함께 복용하지 마십시오. 이 약을 복용하기 전에 비스테로이드소염(항염)진통제, 궤양치료제, 디기탈리스 제제, 클로르프로마진, 란소프라졸, 프레드니솔론, 페니실린, 퀴놀론, 철(Fe)염 제제, 살리실산염과 함께 복용 시 의사 또는 약사와 상의하십시오."
199301198,비오라민정(수출용),비오라민,,명인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154151882208400098,"레보도파, 에스트로겐을 포함한 경구용 피임제와 함께 복용하지 마십시오."
199301093,바스칼캡슐,바스칼,,태극제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427453952300030,"진해(기침을 그치게 함)거담제(가래약), 다른 감기약, 해열진통제, 진정제, 항히스타민제를 함유하는 내복약(비염용 경구제, 멀미약, 알레르기용약)과 함께 복용하지 마십시오. 바르비탈계 약물, 삼환계 항우울제, 알코올, 당뇨약, 통풍약, 관절염약, 항응고제, 스테로이드제, 플루클록사실린과 함께 복용 시 의사 또는 약사와 상의하십시오. 복용 중에는 음주하지 마십시오."
199301383,신신파스아렉스마일드카타플라스마,신신파스아렉스마일드카타플라스마,,신신제약(주),,
199301549,아세르정(암브록솔염산염),아세르,암브록솔염산염,삼남제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsBxu,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199301708,타벡스겔,타벡스,,부광약품(주),,
199301968,디크로닉정250밀리그램(클로닉신리시네이트)(수출용),디크로닉,,대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXogawhIq9,"이 약을 복용하는 동안 다른 비스테로이드성 소염진통제, ACE억제제 또는 안지오텐신Ⅱ 수용체 길항제, 아스피린, 이뇨제, 리튬, 메토트렉세이트, 쿠마린계 항응고제(와파린 등), 시클로스포린 및 타크로리무스, 항혈소판제 및 선택적 세로토닌 재흡수 억제제(SSRI), 코르티코스테로이드를 함께 복용하지 마십시오.이 약을 복용하기 전에 미소프로스톨 등으로 소화성궤양 치료를 병행하고 있는 환자는 의사 또는 약사와 상의하십시오."
199302027,아록솔정(암브록솔염산염),아록솔,암브록솔염산염,(주)비씨월드제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v1fX,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199302061,듀오락스정,듀오락스,,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OLYZI_IeJ7,제산제와 함께 복용하지 마십시오. 우유 섭취 후 1시간 이내는 복용을 피하십시오.
199302106,속엔쿨정,속엔쿨,,경동제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427552750100052,"지질성 유제, 다른 정주용 지질제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199302175,이텍스암브록솔정(암브록솔염산염),이텍스암브록솔,암브록솔염산염,(주)테라젠이텍스,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ocj3EgRvOL,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199302185,파라손연고(퓨시드산나트륨),파라손,퓨시드산나트륨,에스케이케미칼(주),,
199302401,소롤캡슐200밀리그램(소브레롤),소롤,소브레롤,(주)한국파비스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1dw8,
199302464,바코시론크림(아시클로버),바코시론,아시클로버,(주)씨엠지제약,,프로베네시드를 투여한 환자는 의사 또는 약사와 상의하십시오.
199302363,이부서스펜시럽(이부프로펜),이부서스펜,이부프로펜,한미약품(주),,"항암요법으로 고용량 메토트렉세이트를 투여중인 환자, 다른 비스테로이드성 소염진통제와 함께 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 저용량 아스피린, ACE 저해제 복용자, 리튬, 푸로세미드 및 티아지드계 이뇨제, 저용량 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제를 복용하는 환자는 의사 또는 약사와 상의하십시오."
199302512,파밀라제정,파밀라제,,알파제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1tVU,
199302514,알파아세트아미노펜정500밀리그람,알파아세트아미노펜정500밀리그람,,알파제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427593004100035,"다른 소염(항염)진통제, 아세트아미노펜을 포함하는 다른 제품, 바르비탈계 약물, 삼환계 항우울제, 알코올과 함께 이 약을 복용하지 마십시오.이 약을 복용하기 전에 와파린, 리튬, 티아지드계 이뇨제를 복용한 환자는 의사 또는 약사와 상의하십시오."
199302537,헤파토스시럽,헤파토스,,조아제약(주),,
199302666,뮤텐캡슐200mg(아세틸시스테인),뮤텐,아세틸시스테인,구주제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oo7XeTdjs1,"경구용 항생제(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)와 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오."
199302515,리오루펜정400밀리그람(이부프로펜),리오루펜정400밀리그람,이부프로펜,알파제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfExyj,"다른 비스테로이드성 소염진통제, 저용량 아스피린, 고용량의 메토트렉세이트와 함께 복용하지 마십시오. ACE 저해제, 리튬, 푸로세미드 및 티아지드계 이뇨제, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제제와 함께 복용 시 의사 또는 약사와 상의하십시오."
199302944,삼익퓨시드산나트륨연고,삼익퓨시드산나트륨,,삼익제약(주),,
199302995,"나조린점안액(1회용),나조린점안액","나조린점안액,나조린",,한림제약(주),,MAO 억제제를 함께 사용 시 의사 또는 약사와 상의하십시오.
199304286,라미실크림1%(테르비나핀염산염),라미실,테르비나핀염산염,지피테라퓨틱스코리아주식회사,,
199400028,로이솔정(암브록솔염산염),로이솔,암브록솔염산염,신풍제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ocj3EgRvWD,"에리트로마이신, 세팔렉신, 옥시테트라사이클린, 아목시실린, 세퓨록심, 독시사이클린 등의 항생제와 함께 복용 시 의사 또는 약사와 상의하십시오."
